axial_strain_pct,deviator_stress_kPa,q_smooth_kPa
7.439114391143912,206.857855361596,206.857855361596
7.461254612546126,207.98004987531172,206.857855361596
7.483394833948339,207.98004987531172,206.857855361596
7.505535055350553,32.54364089775561,207.98004987531172
7.527675276752769,34.03990024937656,207.98004987531172
7.549815498154982,207.98004987531172,207.98004987531172
7.571955719557195,208.35411471321694,207.98004987531172
7.594095940959409,207.98004987531172,119.32668329177056
7.6162361623616235,207.98004987531172,119.32668329177056
7.638376383763838,30.299251870324188,204.23940149625935
7.660516605166052,118.95261845386534,204.23940149625935
7.682656826568266,119.32668329177056,204.23940149625935
7.704797047970479,118.95261845386534,204.23940149625935
7.726937269372694,204.23940149625935,204.23940149625935
7.7490774907749085,204.23940149625935,204.23940149625935
7.771217712177122,204.61346633416457,204.61346633416457
7.793357933579335,206.10972568578555,205.7356608478803
7.815498154981549,205.7356608478803,205.7356608478803
7.837638376383764,206.10972568578555,205.7356608478803
7.8597785977859775,205.7356608478803,205.7356608478803
7.881918819188192,205.7356608478803,205.7356608478803
7.904059040590406,205.36159600997507,205.7356608478803
7.92619926199262,205.7356608478803,205.7356608478803
7.948339483394834,206.10972568578555,205.7356608478803
7.970479704797048,205.7356608478803,205.36159600997507
7.992619926199262,204.23940149625935,204.98753117206982
8.014760147601475,204.61346633416457,204.98753117206982
8.03690036900369,204.98753117206982,204.98753117206982
8.059040590405903,204.23940149625935,204.98753117206982
8.081180811808117,204.98753117206982,204.98753117206982
8.103321033210332,204.23940149625935,204.98753117206982
8.125461254612546,206.10972568578555,204.98753117206982
8.14760147601476,206.10972568578555,205.36159600997507
8.169741697416974,206.48379052369077,206.10972568578555
8.191881918819188,206.48379052369077,206.10972568578555
8.214022140221402,31.4214463840399,206.10972568578555
8.236162361623617,205.36159600997507,206.10972568578555
8.25830258302583,206.10972568578555,206.10972568578555
8.280442804428045,206.10972568578555,206.10972568578555
8.302583025830257,205.7356608478803,205.7356608478803
8.324723247232473,206.48379052369077,206.10972568578555
8.346863468634687,205.7356608478803,206.10972568578555
8.3690036900369,206.10972568578555,206.10972568578555
8.391143911439114,30.299251870324188,206.48379052369077
8.41328413284133,207.23192019950127,206.48379052369077
8.435424354243542,207.6059850374065,207.23192019950127
8.457564575645756,207.98004987531172,207.6059850374065
8.47970479704797,208.35411471321694,207.6059850374065
8.501845018450183,31.4214463840399,207.6059850374065
8.523985239852399,207.6059850374065,207.6059850374065
8.546125461254613,207.6059850374065,207.6059850374065
8.568265682656826,207.23192019950127,207.6059850374065
8.59040590405904,207.6059850374065,207.23192019950127
8.612546125461256,207.23192019950127,207.23192019950127
8.634686346863468,206.857855361596,207.23192019950127
8.656826568265682,207.6059850374065,206.857855361596
8.678966789667896,206.857855361596,206.857855361596
8.70110701107011,205.36159600997507,205.36159600997507
8.723247232472325,204.23940149625935,204.23940149625935
8.745387453874539,203.4912718204489,203.4912718204489
8.767527675276753,33.29177057356608,203.4912718204489
8.789667896678967,203.11720698254362,203.4912718204489
8.811808118081181,202.7431421446384,203.4912718204489
8.833948339483396,203.11720698254362,203.11720698254362
8.85608856088561,204.23940149625935,203.11720698254362
8.878228782287822,204.23940149625935,203.11720698254362
8.900369003690036,203.86533665835412,203.11720698254362
8.922509225092252,31.047381546134662,203.11720698254362
8.944649446494465,31.047381546134662,203.11720698254362
8.966789667896679,203.11720698254362,202.7431421446384
8.988929889298893,202.7431421446384,202.7431421446384
9.011070110701107,202.7431421446384,201.6209476309227
9.033210332103321,203.11720698254362,201.6209476309227
9.055350553505535,200.12468827930175,201.6209476309227
9.077490774907748,201.24688279301745,201.24688279301745
9.099630996309964,201.6209476309227,201.24688279301745
9.121771217712178,201.24688279301745,201.24688279301745
9.14391143911439,201.24688279301745,201.24688279301745
9.166051660516604,117.45635910224438,201.24688279301745
9.188191881918819,201.99501246882795,201.24688279301745
9.210332103321033,32.16957605985037,201.24688279301745
9.232472324723247,30.299251870324188,201.99501246882795
9.254612546125461,204.23940149625935,201.99501246882795
9.276752767527675,204.23940149625935,203.86533665835412
